date,average,maximum,minimum,ref2010,ref2015,current
2017-03-01,0.435,1.332,0.000,1.067,0.641,0.152
2017-03-02,0.598,4.196,0.001,4.196,1.101,0.408
2017-03-03,0.768,6.005,0.000,6.005,0.518,0.014
2017-03-04,1.017,7.830,0.000,0.274,0.949,1.177
2017-03-05,0.208,0.515,0.000,0.497,0.394,0.392
2017-03-06,0.621,3.101,0.000,0.191,0.181,3.101
2017-03-07,0.267,1.470,0.003,0.003,0.054,0.170
2017-03-08,0.992,5.869,0.000,0.000,0.807,0.491
2017-03-09,0.250,1.129,0.000,0.000,0.024,0.079
2017-03-10,0.430,3.181,0.000,0.000,0.100,0.014
2017-03-11,0.722,3.442,0.000,0.000,0.207,0.020
2017-03-12,0.566,3.379,0.000,0.000,0.011,0.116
2017-03-13,1.085,5.159,0.000,0.000,0.177,4.342
2017-03-14,0.808,4.954,0.000,0.040,0.025,4.954
2017-03-15,0.856,5.031,0.000,0.001,1.360,0.100
2017-03-16,0.659,2.983,0.000,0.006,0.164,0.000
2017-03-17,0.320,0.816,0.000,0.237,0.057,0.377
2017-03-18,0.755,3.625,0.000,0.351,0.009,0.334
2017-03-19,0.514,1.727,0.001,0.994,0.206,0.839
2017-03-20,0.582,2.068,0.029,0.072,0.604,0.246
2017-03-21,0.403,1.755,0.001,0.194,1.755,0.174
2017-03-22,1.080,5.772,0.013,0.071,0.140,0.688
2017-03-23,1.645,12.805,0.000,0.105,0.949,2.752
2017-03-24,1.257,4.635,0.000,0.876,0.496,4.635
2017-03-25,0.308,0.711,0.000,0.280,0.141,0.695
2017-03-26,0.667,6.197,0.001,0.132,0.070,0.030
2017-03-27,0.502,1.637,0.004,0.546,1.314,0.236
2017-03-28,1.116,7.131,0.013,0.060,2.249,0.013
2017-03-29,0.478,1.292,0.004,0.634,0.737,0.017
2017-03-30,0.803,3.315,0.016,0.451,0.093,0.151
2017-03-31,0.596,3.102,0.006,3.102,0.417,0.120
2017-04-01,0.817,2.731,0.005,2.731,0.423,0.506
2017-04-02,1.309,7.985,0.010,0.630,0.024,0.701
2017-04-03,0.725,2.217,0.010,0.254,0.306,0.015
2017-04-04,0.991,3.078,0.014,0.915,0.362,2.201
2017-04-05,1.750,5.440,0.048,0.048,0.680,1.506
2017-04-06,1.468,4.611,0.007,0.007,0.572,0.052
2017-04-07,1.276,4.373,0.017,0.017,1.835,0.153
2017-04-08,1.947,9.581,0.009,5.603,0.545,0.217
2017-04-09,0.759,2.394,0.004,0.148,0.157,0.463
2017-04-10,0.669,2.414,0.007,1.852,0.164,0.438
2017-04-11,0.399,0.936,0.007,0.353,0.007,0.029
2017-04-12,1.469,5.409,0.004,4.498,0.150,0.004
2017-04-13,2.203,9.501,0.081,3.095,0.094,0.081
2017-04-14,2.383,8.635,0.008,0.059,0.234,0.008
2017-04-15,0.476,0.858,0.072,0.072,0.485,0.518
2017-04-16,2.119,7.497,0.006,3.372,0.279,0.485
2017-04-17,1.631,7.751,0.030,2.110,0.850,0.141
2017-04-18,2.049,5.337,0.016,0.412,0.747,3.712
2017-04-19,1.249,3.799,0.061,0.061,1.051,0.720
2017-04-20,2.074,8.190,0.119,0.807,5.217,3.445
2017-04-21,1.099,3.258,0.022,0.636,0.783,0.411
2017-04-22,1.198,6.444,0.050,6.444,0.958,0.259
2017-04-23,2.587,8.780,0.038,1.669,1.565,4.914
2017-04-24,5.186,30.542,0.100,2.359,30.542,2.277
2017-04-25,2.549,13.910,0.017,0.244,2.087,1.164
2017-04-26,1.858,5.488,0.073,5.488,1.071,3.270
2017-04-27,2.258,8.004,0.159,0.926,0.600,1.900
2017-04-28,2.852,15.546,0.029,15.546,1.242,1.751
2017-04-29,1.477,9.061,0.065,1.883,0.065,0.848
2017-04-30,2.867,10.767,0.069,0.204,0.069,0.134
2017-05-01,2.114,5.818,0.074,4.815,1.279,1.251
2017-05-02,1.649,4.774,0.207,0.350,0.207,0.412
2017-05-03,2.641,11.638,0.449,0.602,2.432,0.824
2017-05-04,1.776,7.762,0.175,0.434,0.175,0.560
2017-05-05,1.721,6.118,0.284,0.284,6.118,0.940
2017-05-06,2.229,7.163,0.164,4.767,0.784,0.418
2017-05-07,2.949,11.732,0.111,8.811,0.492,1.563
2017-05-08,3.725,20.673,0.255,0.431,0.662,0.255
2017-05-09,2.408,10.773,0.008,0.008,2.576,0.582
2017-05-10,2.470,7.575,0.001,0.001,0.205,7.536
2017-05-11,1.043,2.423,0.000,0.000,2.423,0.529
2017-05-12,3.174,14.391,0.213,0.641,0.420,0.498
2017-05-13,2.219,11.185,0.206,1.332,1.415,11.185
2017-05-14,2.503,14.099,0.082,1.095,2.884,2.910
2017-05-15,2.326,7.332,0.337,3.221,1.084,2.135
2017-05-16,4.254,23.339,0.051,0.620,6.468,0.051
2017-05-17,2.769,12.798,0.260,3.341,1.236,1.455
2017-05-18,1.995,6.588,0.121,0.246,0.218,3.676
2017-05-19,3.079,13.504,0.107,3.309,2.074,13.504
2017-05-20,2.515,8.160,0.395,2.253,1.209,8.160
2017-05-21,2.660,7.533,0.073,5.566,3.404,2.216
2017-05-22,2.861,14.796,0.209,0.551,1.300,14.796
2017-05-23,1.358,3.848,0.057,0.057,1.114,2.594
2017-05-24,1.901,5.127,0.026,0.026,0.819,0.334
2017-05-25,3.360,9.915,0.158,5.621,0.352,6.643
2017-05-26,1.329,4.361,0.041,0.118,1.873,0.832
2017-05-27,2.455,9.401,0.169,0.680,0.169,1.413
2017-05-28,3.201,11.633,0.035,4.792,0.752,0.035
2017-05-29,1.963,8.026,0.129,0.129,4.245,0.137
2017-05-30,2.539,10.575,0.227,1.800,0.274,5.632
2017-05-31,1.608,4.265,0.034,3.198,2.455,0.991
2017-06-01,3.401,18.036,0.075,0.079,0.368,4.475
2017-06-02,3.569,22.599,0.198,0.367,0.298,1.166
2017-06-03,1.936,6.233,0.106,6.233,3.336,2.036
2017-06-04,3.632,19.427,0.151,8.141,0.450,0.499
2017-06-05,2.884,7.967,0.114,0.714,0.114,4.141
2017-06-06,1.590,5.786,0.157,0.159,5.786,0.157
2017-06-07,2.089,13.695,0.004,0.004,0.127,0.203
2017-06-08,2.821,5.468,0.499,4.167,5.468,0.970
2017-06-09,2.409,9.036,0.009,9.036,3.127,1.825
2017-06-10,2.728,16.785,0.097,0.285,1.960,1.354
2017-06-11,2.335,10.411,0.097,2.639,0.114,0.650
2017-06-12,3.154,13.257,0.103,0.109,13.257,1.360
2017-06-13,2.075,5.900,0.057,5.900,0.466,0.253
2017-06-14,2.194,8.986,0.076,2.803,0.772,8.986
2017-06-15,1.525,3.687,0.030,0.842,3.687,1.766
2017-06-16,1.952,7.833,0.037,3.129,0.824,0.142
2017-06-17,3.518,11.337,0.119,7.079,0.283,0.203
2017-06-18,3.179,10.289,0.114,1.114,4.322,0.409
2017-06-19,1.627,6.452,0.041,1.945,1.600,6.452
2017-06-20,1.291,3.611,0.038,0.044,0.038,2.962
2017-06-21,3.736,11.048,0.090,0.718,1.456,0.090
2017-06-22,3.456,14.008,0.090,6.906,14.008,0.724
2017-06-23,2.019,3.569,0.090,2.844,1.091,0.654
2017-06-24,2.620,14.021,0.005,0.060,0.981,0.895
2017-06-25,3.978,15.482,0.248,0.248,0.565,15.482
2017-06-26,2.764,9.982,0.057,9.982,2.516,5.750
2017-06-27,2.982,15.961,0.601,0.705,1.235,1.432
2017-06-28,1.612,10.118,0.141,1.395,0.141,0.535
2017-06-29,1.625,3.235,0.016,1.562,2.028,1.653
2017-06-30,5.062,13.614,0.387,3.000,1.815,10.283
2017-07-01,3.205,6.543,0.089,0.231,5.984,6.483
2017-07-02,3.066,6.963,0.152,6.963,0.152,0.961
2017-07-03,4.102,17.754,0.129,0.129,5.741,0.492
2017-07-04,2.106,7.577,0.050,7.577,1.676,0.911
2017-07-05,1.696,9.087,0.090,2.942,1.009,0.303
2017-07-06,4.623,17.557,0.035,2.794,5.834,17.557
2017-07-07,1.038,2.363,0.196,0.970,0.343,0.321
2017-07-08,3.300,8.432,0.289,5.379,0.458,7.621
2017-07-09,3.203,11.173,0.190,6.315,2.046,6.865
2017-07-10,5.648,24.056,0.052,2.141,1.776,0.245
2017-07-11,4.405,11.920,0.194,11.920,0.418,4.603
2017-07-12,2.618,7.350,0.080,3.786,0.499,0.102
2017-07-13,2.810,10.557,0.061,4.502,5.109,10.557
2017-07-14,2.022,6.854,0.128,0.128,6.854,0.547
2017-07-15,4.688,17.328,0.188,17.328,4.754,0.188
2017-07-16,2.236,10.009,0.124,0.703,2.756,0.410
2017-07-17,5.328,14.330,0.120,0.143,0.120,14.330
2017-07-18,3.180,6.727,0.353,5.562,2.533,0.399
2017-07-19,1.359,6.603,0.010,6.603,0.993,1.387
2017-07-20,2.504,10.886,0.031,1.356,10.886,7.626
2017-07-21,7.138,18.432,0.529,0.561,6.895,18.432
2017-07-22,2.695,7.128,0.373,4.527,2.281,0.659
2017-07-23,3.929,10.654,0.248,2.110,3.929,7.315
2017-07-24,1.508,6.390,0.045,0.045,0.079,6.390
2017-07-25,2.127,7.066,0.065,6.371,0.504,0.749
2017-07-26,4.440,20.841,0.064,0.402,10.427,0.085
2017-07-27,0.909,3.721,0.085,0.640,0.186,0.369
2017-07-28,3.304,14.810,0.018,0.018,0.403,9.643
2017-07-29,2.473,5.344,0.138,2.291,3.593,5.344
2017-07-30,2.964,11.744,0.045,0.455,0.715,0.093
2017-07-31,1.987,7.848,0.161,2.065,2.573,1.931
2017-08-01,3.985,9.131,0.018,1.266,4.961,7.243
2017-08-02,2.346,7.265,0.185,4.344,1.175,6.196
2017-08-03,1.289,3.624,0.091,0.091,2.669,3.624
2017-08-04,2.297,8.178,0.032,7.158,8.178,1.736
2017-08-05,2.449,8.606,0.136,0.806,2.924,3.795
2017-08-06,2.526,14.837,0.068,1.507,0.219,0.229
2017-08-07,2.892,12.595,0.216,0.906,1.137,1.139
2017-08-08,2.575,10.806,0.024,0.479,0.299,0.962
2017-08-09,2.361,11.995,0.079,0.167,0.119,7.098
2017-08-10,1.899,7.830,0.065,2.689,1.844,2.300
2017-08-11,2.200,7.914,0.112,0.112,2.092,0.891
2017-08-12,2.273,5.797,0.036,3.598,5.135,0.113
2017-08-13,3.358,8.914,1.108,2.035,1.111,8.914
2017-08-14,3.428,8.672,0.064,0.134,0.064,4.032
2017-08-15,4.537,14.216,0.266,9.471,9.815,2.352
2017-08-16,2.177,7.229,0.082,7.141,1.040,2.084
2017-08-17,2.183,9.875,0.030,0.918,2.398,1.499
2017-08-18,2.994,10.966,0.000,6.647,0.797,5.637
2017-08-19,1.692,5.918,0.117,0.127,3.591,0.302
2017-08-20,1.382,5.583,0.086,0.086,0.182,5.583
2017-08-21,4.814,16.763,0.002,0.130,0.002,6.266
2017-08-22,2.812,13.581,0.065,1.333,0.202,0.231
2017-08-23,2.289,10.392,0.008,0.205,9.739,2.325
2017-08-24,4.310,12.528,0.011,3.204,1.519,9.745
2017-08-25,1.883,6.636,0.026,6.449,0.026,0.667
2017-08-26,1.996,6.951,0.028,1.009,0.028,1.058
2017-08-27,4.589,16.260,0.112,3.368,3.627,11.817
2017-08-28,2.829,9.208,0.017,3.586,0.241,1.828
2017-08-29,2.372,6.294,0.081,0.081,0.531,0.945
2017-08-30,2.837,11.555,0.134,2.345,1.001,11.555
2017-08-31,2.052,6.433,0.035,0.496,0.275,3.897
2017-09-01,4.853,13.217,0.033,8.632,13.217,0.219
2017-09-02,3.988,31.570,0.254,0.334,0.928,1.000
2017-09-03,1.418,4.897,0.106,1.994,0.106,4.897
2017-09-04,4.310,11.163,0.749,4.820,4.917,9.276
2017-09-05,2.115,11.000,0.092,0.571,1.617,0.168
2017-09-06,4.794,11.103,0.945,6.641,2.091,3.713
2017-09-07,2.588,9.616,0.350,0.350,0.943,0.351
2017-09-08,1.816,7.036,0.045,7.036,1.075,0.045
2017-09-09,4.299,16.643,0.417,0.613,4.661,0.840
2017-09-10,3.165,11.807,0.065,0.678,2.034,9.139
2017-09-11,1.364,5.018,0.159,0.407,1.071,0.162
2017-09-12,1.104,2.960,0.092,1.433,1.289,0.514
2017-09-13,3.343,7.779,0.387,3.771,5.123,7.779
2017-09-14,2.928,11.300,0.182,0.249,0.315,3.971
2017-09-15,2.003,4.762,0.075,4.762,0.075,2.886
2017-09-16,2.287,6.037,0.992,3.229,6.037,1.418
2017-09-17,2.725,9.667,0.031,0.797,0.336,9.667
2017-09-18,2.597,13.747,0.080,0.220,0.475,0.222
2017-09-19,3.635,15.646,0.439,0.828,4.592,2.327
2017-09-20,2.203,4.767,0.706,0.714,0.775,1.662
2017-09-21,2.787,8.411,0.027,4.222,1.138,1.728
2017-09-22,1.568,8.452,0.119,1.774,1.087,1.108
2017-09-23,2.014,6.612,0.210,2.906,3.848,0.210
2017-09-24,2.045,4.141,0.380,3.476,4.141,0.646
2017-09-25,2.227,5.584,0.274,1.181,1.469,4.514
2017-09-26,1.439,4.490,0.061,0.061,2.603,0.877
2017-09-27,2.262,7.315,0.105,1.117,0.861,3.982
2017-09-28,3.285,7.079,0.248,1.382,7.079,5.509
2017-09-29,2.157,8.211,0.086,0.151,8.211,5.246
2017-09-30,1.381,8.322,0.019,0.207,0.810,2.819
2017-10-01,2.153,6.162,0.104,4.078,6.162,0.104
2017-10-02,2.108,6.193,0.010,6.193,0.917,4.077
2017-10-03,2.069,6.845,0.495,1.147,2.789,0.841
2017-10-04,1.182,5.636,0.108,0.397,0.108,0.314
2017-10-05,2.484,6.271,0.421,2.168,0.421,5.322
2017-10-06,1.862,5.352,0.148,5.352,1.819,0.148
2017-10-07,2.422,8.120,0.005,0.174,4.447,1.417
2017-10-08,1.484,2.854,0.218,2.423,2.697,0.894
2017-10-09,1.305,4.911,0.063,0.154,4.911,0.295
2017-10-10,1.048,2.096,0.117,0.333,0.978,0.216
2017-10-11,1.814,4.480,0.181,0.313,4.335,1.556
2017-10-12,2.112,6.826,0.108,4.426,1.595,6.826
2017-10-13,1.681,6.813,0.149,1.337,0.838,6.813
2017-10-14,1.876,5.445,0.050,0.499,1.036,1.191
2017-10-15,1.732,5.770,0.154,0.740,0.182,2.632
2017-10-16,1.316,4.248,0.056,2.036,0.096,0.269
2017-10-17,0.550,1.248,0.041,0.766,0.062,0.081
2017-10-18,1.251,5.615,0.016,0.758,0.016,5.615
2017-10-19,2.173,15.062,0.117,0.117,15.062,0.284
2017-10-20,1.115,3.151,0.012,0.137,1.257,0.647
2017-10-21,1.360,7.225,0.038,0.048,0.270,0.209
2017-10-22,1.286,4.512,0.001,1.185,0.346,2.591
2017-10-23,0.912,1.635,0.075,1.318,1.595,0.229
2017-10-24,0.463,2.396,0.028,0.507,0.123,0.028
2017-10-25,1.179,3.901,0.001,1.033,0.830,0.001
2017-10-26,0.610,2.778,0.000,0.576,0.390,0.000
2017-10-27,1.525,6.567,0.010,0.457,1.303,0.010
2017-10-28,1.039,3.751,0.000,0.854,2.272,0.000
2017-10-29,0.699,2.464,0.002,0.364,0.735,0.042
2017-10-30,0.677,4.294,0.017,0.479,0.429,0.150
2017-10-31,0.517,1.637,0.001,0.496,0.109,0.805
2017-11-01,1.357,9.145,0.016,1.852,0.033,0.154
2017-11-02,0.552,2.223,0.000,1.054,0.454,0.111
2017-11-03,0.461,1.551,0.003,1.551,0.404,0.418
2017-11-04,0.702,5.541,0.000,5.541,0.050,0.325
2017-11-05,0.468,1.712,0.004,1.538,0.198,0.029
2017-11-06,0.363,1.152,0.001,0.475,0.026,0.107
2017-11-07,0.424,1.999,0.002,1.999,0.022,0.002
2017-11-08,0.882,3.787,0.001,2.353,0.453,0.026
2017-11-09,0.250,1.077,0.000,0.165,0.064,0.086
2017-11-10,0.396,1.703,0.001,0.322,0.001,0.014
2017-11-11,0.130,0.325,0.018,0.067,0.096,0.079
2017-11-12,0.259,0.982,0.013,0.013,0.045,0.189
2017-11-13,0.179,0.732,0.001,0.732,0.001,0.266
2017-11-14,0.406,1.849,0.000,0.267,0.001,0.020
2017-11-15,0.455,2.472,0.000,2.472,0.021,0.000
2017-11-16,0.141,0.884,0.000,0.230,0.125,0.000
2017-11-17,0.363,3.775,0.000,0.009,0.002,0.124
2017-11-18,0.360,3.104,0.000,0.088,0.000,0.038
2017-11-19,0.040,0.173,0.000,0.173,0.000,0.001
2017-11-20,0.062,0.530,0.000,0.062,0.000,0.004
2017-11-21,0.156,1.079,0.000,0.025,0.000,0.051
2017-11-22,0.116,0.884,0.000,0.049,0.033,0.884
2017-11-23,0.124,0.660,0.000,0.064,0.020,0.092
2017-11-24,0.073,0.411,0.000,0.001,0.002,0.011
2017-11-25,0.120,0.612,0.000,0.006,0.000,0.042
2017-11-26,0.056,0.360,0.000,0.029,0.000,0.001
2017-11-27,0.128,1.102,0.000,0.065,0.072,0.021
2017-11-28,0.082,0.539,0.000,0.539,0.012,0.008
2017-11-29,0.071,0.337,0.000,0.028,0.104,0.005
2017-11-30,0.019,0.128,0.000,0.002,0.004,0.007
2017-12-01,0.011,0.068,0.000,0.001,0.000,0.011
2017-12-02,0.360,3.091,0.000,0.000,0.284,0.116
2017-12-03,0.206,0.594,0.000,0.000,0.594,0.014
2017-12-04,0.185,0.762,0.000,0.000,0.086,0.467
2017-12-05,0.108,0.396,0.000,0.000,0.061,0.271
2017-12-06,0.054,0.266,0.000,0.000,0.030,0.053
2017-12-07,0.040,0.150,0.000,0.000,0.037,0.025
2017-12-08,0.029,0.140,0.000,0.000,0.001,0.016
2017-12-09,0.017,0.091,0.000,0.000,0.000,0.091
2017-12-10,0.060,0.468,0.000,0.158,0.002,0.026
2017-12-11,0.036,0.135,0.000,0.029,0.003,0.000
2017-12-12,0.164,1.605,0.000,0.003,0.007,0.000
2017-12-13,0.105,0.350,0.000,0.277,0.004,0.110
2017-12-14,0.205,0.968,0.000,0.476,0.031,0.009
2017-12-15,0.098,0.330,0.000,0.306,0.005,0.131
2017-12-16,0.033,0.180,0.000,0.005,0.030,0.180
2017-12-17,0.042,0.300,0.000,0.040,0.019,0.300
2017-12-18,0.048,0.154,0.000,0.091,0.000,0.154
2017-12-19,0.137,0.990,0.000,0.074,0.020,0.990
2017-12-20,0.004,0.019,0.000,0.003,0.001,0.017
2017-12-21,0.010,0.039,0.000,0.025,0.012,0.002
2017-12-22,0.107,0.762,0.000,0.012,0.000,0.000
2017-12-23,0.010,0.055,0.000,0.016,0.000,0.000
2017-12-24,0.064,0.658,0.000,0.658,0.020,0.004
2017-12-25,0.113,0.524,0.000,0.470,0.000,0.000
2017-12-26,0.072,0.434,0.000,0.181,0.000,0.000
2017-12-27,0.047,0.481,0.000,0.481,0.000,0.000
2017-12-28,0.054,0.556,0.000,0.556,0.000,0.000
2017-12-29,0.034,0.356,0.000,0.356,0.003,0.000
2017-12-30,0.010,0.045,0.000,0.018,0.000,0.000
2017-12-31,0.016,0.107,0.000,0.000,0.070,0.000
2018-01-01,0.028,0.055,0.000,0.055,0.000
