date,average,maximum,minimum,ref2010,ref2015,current
2017-02-02,1.356,5.322,0.000,5.322,1.590,1.113
2017-02-03,1.295,7.050,0.040,0.366,0.382,0.663
2017-02-04,0.528,1.753,0.000,0.020,0.081,0.647
2017-02-05,1.649,4.095,0.004,4.095,0.013,3.152
2017-02-06,2.297,6.559,0.000,4.668,0.000,2.726
2017-02-07,1.833,6.299,0.000,1.677,0.147,1.463
2017-02-08,1.510,5.348,0.000,1.899,0.100,4.343
2017-02-09,1.187,4.793,0.000,4.793,0.073,1.256
2017-02-10,1.127,5.276,0.000,1.262,0.039,5.276
2017-02-11,2.426,11.704,0.029,0.346,0.029,9.401
2017-02-12,2.648,18.181,0.006,0.024,2.184,1.258
2017-02-13,5.031,20.929,0.000,0.362,2.976,12.967
2017-02-14,1.527,5.862,0.000,0.314,5.862,1.228
2017-02-15,0.812,5.030,0.000,0.159,0.687,1.166
2017-02-16,2.049,14.521,0.000,0.450,1.099,0.844
2017-02-17,2.416,16.573,0.000,0.139,0.721,16.573
2017-02-18,1.726,6.852,0.000,0.766,1.696,3.359
2017-02-19,1.870,7.990,0.019,0.020,2.697,2.647
2017-02-20,1.902,6.326,0.000,1.874,0.780,2.200
2017-02-21,1.174,2.986,0.000,2.082,0.164,0.622
2017-02-22,1.209,4.390,0.000,4.390,0.004,3.469
2017-02-23,0.835,3.133,0.000,0.349,0.038,1.000
2017-02-24,1.563,6.595,0.000,6.595,1.126,0.068
2017-02-25,0.480,2.194,0.000,0.162,0.712,0.004
2017-02-26,1.121,9.241,0.001,0.004,1.119,0.001
2017-02-27,1.256,5.629,0.001,0.070,1.192,0.001
2017-02-28,2.130,7.522,0.000,1.460,2.944,0.000
2017-03-01,0.885,3.207,0.000,0.578,3.207,0.000
2017-03-02,2.364,7.226,0.000,3.888,0.950,1.065
2017-03-03,1.761,3.690,0.000,1.874,3.166,1.949
2017-03-04,1.953,8.510,0.001,0.136,7.057,2.653
2017-03-05,2.529,14.220,0.000,0.041,14.220,3.653
2017-03-06,2.464,11.832,0.000,0.001,0.956,0.075
2017-03-07,1.536,7.070,0.003,0.128,1.271,0.513
2017-03-08,1.778,7.077,0.000,7.077,1.364,0.299
2017-03-09,2.754,15.114,0.000,1.129,1.940,1.123
2017-03-10,0.803,3.228,0.000,3.228,0.973,0.471
2017-03-11,1.665,6.338,0.044,1.526,0.456,2.238
2017-03-12,1.857,10.280,0.003,2.478,0.141,0.192
2017-03-13,1.740,8.932,0.007,8.932,0.310,0.150
2017-03-14,1.743,12.219,0.163,2.410,0.678,0.178
2017-03-15,1.081,3.685,0.028,0.568,1.865,0.943
2017-03-16,2.016,7.785,0.005,1.885,0.736,0.279
2017-03-17,1.074,2.866,0.153,0.482,0.929,0.494
2017-03-18,0.961,2.520,0.025,0.953,0.324,0.167
2017-03-19,2.170,8.763,0.019,0.192,2.880,0.333
2017-03-20,1.571,7.398,0.011,1.086,0.618,1.138
2017-03-21,0.644,2.359,0.002,1.027,0.261,0.931
2017-03-22,1.489,5.061,0.011,0.704,1.686,1.290
2017-03-23,1.495,4.506,0.017,0.120,0.530,4.506
2017-03-24,1.692,7.230,0.041,0.041,1.661,3.847
2017-03-25,1.865,4.679,0.012,0.017,4.679,4.430
2017-03-26,1.479,5.331,0.002,0.002,2.600,1.855
2017-03-27,1.083,4.847,0.090,1.034,4.847,0.390
2017-03-28,1.109,3.282,0.051,0.051,0.166,1.138
2017-03-29,1.206,3.890,0.224,0.254,0.224,1.624
2017-03-30,2.275,4.381,0.022,0.586,0.022,1.689
2017-03-31,1.803,5.874,0.023,2.351,1.054,1.122
2017-04-01,1.733,7.100,0.010,1.943,1.325,0.206
2017-04-02,2.236,10.066,0.100,10.066,0.920,0.642
2017-04-03,1.399,3.470,0.023,3.470,0.383,0.758
2017-04-04,1.566,5.495,0.053,2.046,3.272,1.101
2017-04-05,1.816,4.699,0.371,0.911,4.699,3.943
2017-04-06,1.801,7.794,0.007,2.115,7.794,1.433
2017-04-07,1.789,9.211,0.001,2.418,1.696,0.539
2017-04-08,1.504,6.805,0.008,1.604,1.349,0.964
2017-04-09,1.434,7.653,0.003,0.604,3.108,0.712
2017-04-10,1.372,5.794,0.000,0.410,5.794,2.557
2017-04-11,1.704,8.310,0.005,0.971,8.310,0.690
2017-04-12,1.062,3.829,0.000,3.829,0.514,2.223
2017-04-13,1.673,5.518,0.072,2.440,5.518,3.089
2017-04-14,1.700,7.968,0.066,7.968,2.196,1.138
2017-04-15,1.318,6.783,0.005,0.839,3.306,1.842
2017-04-16,1.842,8.645,0.000,0.431,8.645,7.359
2017-04-17,0.709,1.910,0.000,0.069,0.845,1.784
2017-04-18,0.719,2.350,0.000,2.322,0.101,0.595
2017-04-19,1.842,9.733,0.002,9.733,0.042,1.793
2017-04-20,1.155,5.374,0.001,3.447,0.001,0.102
2017-04-21,0.902,4.103,0.000,0.101,0.000,0.037
2017-04-22,0.781,3.066,0.000,1.898,0.000,0.077
2017-04-23,0.712,3.838,0.004,0.137,0.004,0.111
2017-04-24,0.503,2.142,0.000,0.136,0.042,1.734
2017-04-25,0.480,2.010,0.000,0.226,2.010,1.409
2017-04-26,0.931,5.814,0.004,0.094,0.474,1.845
2017-04-27,0.940,6.985,0.000,0.086,0.224,0.040
2017-04-28,0.212,0.658,0.000,0.011,0.604,0.046
2017-04-29,0.130,0.429,0.000,0.263,0.397,0.031
2017-04-30,0.147,0.486,0.000,0.005,0.187,0.486
2017-05-01,0.624,2.635,0.000,0.000,2.635,0.093
2017-05-02,0.521,1.588,0.000,0.000,1.439,0.175
2017-05-03,0.173,1.543,0.000,0.000,0.025,0.048
2017-05-04,0.101,0.746,0.000,0.000,0.013,0.002
2017-05-05,0.085,0.563,0.000,0.000,0.000,0.000
2017-05-06,0.111,1.072,0.000,0.000,0.000,0.001
2017-05-07,0.069,0.271,0.000,0.000,0.086,0.000
2017-05-08,0.159,1.095,0.000,0.000,1.095,0.000
2017-05-09,0.692,7.286,0.000,0.000,7.286,0.011
2017-05-10,0.167,1.463,0.000,0.000,0.238,1.463
2017-05-11,0.053,0.407,0.000,0.000,0.002,0.033
2017-05-12,0.052,0.240,0.000,0.000,0.011,0.239
2017-05-13,0.016,0.106,0.000,0.000,0.035,0.006
2017-05-14,0.037,0.253,0.000,0.000,0.138,0.000
2017-05-15,0.263,2.873,0.000,0.000,0.007,0.008
2017-05-16,0.026,0.180,0.000,0.005,0.180,0.029
2017-05-17,0.019,0.134,0.000,0.000,0.036,0.001
2017-05-18,0.004,0.031,0.000,0.000,0.004,0.000
2017-05-19,0.019,0.135,0.000,0.014,0.054,0.000
2017-05-20,0.044,0.189,0.000,0.000,0.001,0.000
2017-05-21,0.680,3.667,0.000,0.000,0.000,0.000
2017-05-22,0.245,2.548,0.000,0.000,0.000,0.000
2017-05-23,0.519,2.679,0.000,0.025,0.055,0.000
2017-05-24,0.677,3.304,0.000,0.000,0.270,0.000
2017-05-25,0.068,0.169,0.000,0.169,0.140,0.101
2017-05-26,0.174,1.652,0.000,0.003,0.173,0.029
2017-05-27,0.124,1.302,0.000,0.004,0.021,0.001
2017-05-28,0.055,0.442,0.000,0.115,0.001,0.000
2017-05-29,0.173,0.834,0.000,0.223,0.000,0.065
2017-05-30,0.010,0.061,0.000,0.004,0.003,0.028
2017-05-31,0.174,1.773,0.000,0.000,0.011,0.000
2017-06-01,0.021,0.162,0.000,0.000,0.000,0.000
2017-06-02,0.052,0.385,0.000,0.000,0.000,0.000
2017-06-03,0.047,0.282,0.000,0.000,0.000,0.000
2017-06-04,0.033,0.239,0.000,0.000,0.000,0.013
2017-06-05,0.057,0.600,0.000,0.000,0.007,0.000
2017-06-06,0.006,0.027,0.000,0.000,0.000,0.015
2017-06-07,0.001,0.006,0.000,0.000,0.000,0.000
2017-06-08,0.148,1.633,0.000,0.000,0.000,0.000
2017-06-09,0.059,0.614,0.000,0.000,0.614,0.000
2017-06-10,0.054,0.541,0.000,0.000,0.541,0.000
2017-06-11,0.077,0.805,0.000,0.000,0.805,0.000
2017-06-12,0.291,3.083,0.000,0.000,0.023,0.000
2017-06-13,0.006,0.054,0.000,0.000,0.000,0.000
2017-06-14,0.009,0.093,0.000,0.000,0.000,0.000
2017-06-15,0.000,0.002,0.000,0.000,0.000,0.000
2017-06-16,0.000,0.005,0.000,0.000,0.000,0.000
2017-06-17,0.013,0.136,0.000,0.000,0.136,0.000
2017-06-18,0.024,0.178,0.000,0.000,0.003,0.000
2017-06-19,0.020,0.156,0.000,0.000,0.029,0.000
2017-06-20,0.149,0.743,0.000,0.000,0.530,0.000
2017-06-21,0.028,0.192,0.000,0.000,0.009,0.000
2017-06-22,0.041,0.450,0.000,0.000,0.000,0.000
2017-06-23,0.002,0.008,0.000,0.000,0.000,0.000
2017-06-24,0.009,0.073,0.000,0.000,0.006,0.000
2017-06-25,0.002,0.017,0.000,0.000,0.017,0.000
2017-06-26,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-27,0.013,0.142,0.000,0.000,0.000,0.000
2017-06-28,0.017,0.190,0.000,0.000,0.000,0.000
2017-06-29,0.001,0.006,0.000,0.000,0.000,0.000
2017-06-30,0.000,0.004,0.000,0.000,0.000,0.000
2017-07-01,0.170,1.762,0.000,0.000,0.000,0.058
2017-07-02,0.456,5.013,0.000,0.000,0.000,0.001
2017-07-03,0.037,0.283,0.000,0.000,0.000,0.000
2017-07-04,0.174,1.907,0.000,0.000,0.000,0.000
2017-07-05,0.008,0.087,0.000,0.000,0.000,0.005
2017-07-06,0.010,0.107,0.000,0.000,0.000,0.000
2017-07-07,0.000,0.002,0.000,0.000,0.000,0.000
2017-07-08,0.002,0.014,0.000,0.014,0.000,0.000
2017-07-09,0.000,0.000,0.000,0.000,0.000,0.000
2017-07-10,0.001,0.010,0.000,0.001,0.010,0.000
2017-07-11,0.008,0.092,0.000,0.000,0.000,0.000
2017-07-12,0.042,0.440,0.000,0.440,0.000,0.000
2017-07-13,0.015,0.161,0.000,0.008,0.000,0.000
2017-07-14,0.059,0.621,0.000,0.005,0.000,0.000
2017-07-15,0.012,0.123,0.000,0.000,0.000,0.000
2017-07-16,0.007,0.054,0.000,0.017,0.000,0.054
2017-07-17,0.021,0.213,0.000,0.000,0.001,0.213
2017-07-18,0.027,0.277,0.000,0.003,0.000,0.004
2017-07-19,0.128,1.218,0.000,0.042,1.218,0.000
2017-07-20,0.015,0.089,0.000,0.001,0.089,0.000
2017-07-21,0.023,0.193,0.000,0.000,0.051,0.005
2017-07-22,0.007,0.070,0.000,0.000,0.001,0.010
2017-07-23,0.003,0.028,0.000,0.000,0.002,0.028
2017-07-24,0.021,0.230,0.000,0.000,0.000,0.230
2017-07-25,0.006,0.062,0.000,0.000,0.000,0.004
2017-07-26,0.001,0.011,0.000,0.000,0.000,0.002
2017-07-27,0.000,0.003,0.000,0.000,0.001,0.000
2017-07-28,0.000,0.004,0.000,0.000,0.000,0.000
2017-07-29,0.000,0.000,0.000,0.000,0.000,0.000
2017-07-30,0.149,1.615,0.000,0.003,1.615,0.000
2017-07-31,0.136,0.820,0.000,0.000,0.034,0.000
2017-08-01,0.025,0.246,0.000,0.000,0.011,0.001
2017-08-02,0.019,0.203,0.000,0.000,0.000,0.000
2017-08-03,0.002,0.013,0.000,0.000,0.000,0.000
2017-08-04,0.014,0.110,0.000,0.000,0.019,0.007
2017-08-05,0.001,0.008,0.000,0.000,0.000,0.000
2017-08-06,0.104,0.969,0.000,0.001,0.083,0.000
2017-08-07,0.006,0.037,0.000,0.000,0.013,0.000
2017-08-08,0.004,0.020,0.000,0.000,0.005,0.015
2017-08-09,0.000,0.002,0.000,0.000,0.000,0.000
2017-08-10,0.000,0.003,0.000,0.003,0.000,0.000
2017-08-11,0.009,0.090,0.000,0.000,0.090,0.000
2017-08-12,0.066,0.651,0.000,0.000,0.002,0.068
2017-08-13,0.004,0.038,0.000,0.000,0.000,0.001
2017-08-14,0.005,0.043,0.000,0.000,0.012,0.000
2017-08-15,0.001,0.007,0.000,0.000,0.000,0.000
2017-08-16,0.009,0.060,0.000,0.000,0.000,0.036
2017-08-17,0.010,0.105,0.000,0.000,0.000,0.005
2017-08-18,0.002,0.020,0.000,0.000,0.000,0.020
2017-08-19,0.009,0.081,0.000,0.000,0.000,0.000
2017-08-20,0.000,0.001,0.000,0.000,0.000,0.000
2017-08-21,0.023,0.251,0.000,0.000,0.000,0.000
2017-08-22,0.001,0.006,0.000,0.000,0.000,0.000
2017-08-23,0.009,0.069,0.000,0.003,0.000,0.000
2017-08-24,0.017,0.179,0.000,0.000,0.000,0.004
2017-08-25,0.000,0.003,0.000,0.000,0.000,0.000
2017-08-26,0.003,0.017,0.000,0.013,0.000,0.000
2017-08-27,0.001,0.011,0.000,0.000,0.000,0.000
2017-08-28,0.002,0.011,0.000,0.000,0.000,0.000
2017-08-29,0.000,0.001,0.000,0.000,0.000,0.000
2017-08-30,0.000,0.003,0.000,0.000,0.000,0.000
2017-08-31,0.005,0.048,0.000,0.048,0.003,0.000
2017-09-01,0.081,0.880,0.000,0.880,0.006,0.000
2017-09-02,0.004,0.046,0.000,0.046,0.000,0.000
2017-09-03,0.007,0.072,0.000,0.001,0.072,0.000
2017-09-04,0.008,0.055,0.000,0.028,0.055,0.000
2017-09-05,0.138,1.515,0.000,1.515,0.001,0.000
2017-09-06,0.004,0.027,0.000,0.027,0.000,0.000
2017-09-07,0.005,0.051,0.000,0.051,0.000,0.000
2017-09-08,0.006,0.068,0.000,0.068,0.000,0.000
2017-09-09,0.001,0.005,0.000,0.001,0.005,0.005
2017-09-10,0.003,0.027,0.000,0.027,0.000,0.000
2017-09-11,0.019,0.146,0.000,0.000,0.000,0.000
2017-09-12,0.006,0.059,0.000,0.059,0.000,0.000
2017-09-13,0.000,0.001,0.000,0.001,0.000,0.000
2017-09-14,0.015,0.144,0.000,0.000,0.000,0.000
2017-09-15,0.007,0.039,0.000,0.000,0.000,0.000
2017-09-16,0.077,0.837,0.000,0.000,0.000,0.000
2017-09-17,0.001,0.015,0.000,0.000,0.000,0.000
2017-09-18,0.000,0.000,0.000,0.000,0.000,0.000
2017-09-19,0.007,0.058,0.000,0.010,0.000,0.000
2017-09-20,0.008,0.081,0.000,0.000,0.000,0.000
2017-09-21,0.001,0.005,0.000,0.000,0.000,0.000
2017-09-22,0.001,0.012,0.000,0.003,0.012,0.000
2017-09-23,0.110,0.926,0.000,0.171,0.028,0.926
2017-09-24,0.025,0.127,0.000,0.018,0.000,0.111
2017-09-25,0.009,0.064,0.000,0.000,0.000,0.034
2017-09-26,0.013,0.093,0.000,0.042,0.000,0.093
2017-09-27,0.001,0.006,0.000,0.001,0.000,0.002
2017-09-28,0.016,0.178,0.000,0.001,0.000,0.000
2017-09-29,0.045,0.413,0.000,0.413,0.000,0.002
2017-09-30,0.098,0.575,0.000,0.009,0.575,0.000
2017-10-01,0.005,0.033,0.000,0.033,0.010,0.000
2017-10-02,0.007,0.057,0.000,0.001,0.000,0.000
2017-10-03,0.000,0.001,0.000,0.000,0.000,0.000
2017-10-04,0.003,0.022,0.000,0.000,0.000,0.022
2017-10-05,0.004,0.038,0.000,0.000,0.000,0.000
2017-10-06,0.002,0.010,0.000,0.000,0.000,0.000
2017-10-07,0.034,0.368,0.000,0.000,0.000,0.000
2017-10-08,0.070,0.421,0.000,0.247,0.000,0.421
2017-10-09,0.069,0.619,0.000,0.004,0.000,0.044
2017-10-10,0.035,0.227,0.000,0.000,0.051,0.054
2017-10-11,0.031,0.203,0.000,0.000,0.007,0.103
2017-10-12,0.462,5.027,0.000,0.002,0.002,5.027
2017-10-13,0.047,0.323,0.000,0.115,0.000,0.323
2017-10-14,0.579,6.001,0.000,6.001,0.000,0.015
2017-10-15,0.031,0.282,0.000,0.282,0.052,0.000
2017-10-16,0.023,0.117,0.000,0.003,0.117,0.000
2017-10-17,0.084,0.822,0.000,0.000,0.003,0.000
2017-10-18,0.397,2.664,0.000,0.286,0.000,0.000
2017-10-19,0.122,0.637,0.000,0.017,0.041,0.002
2017-10-20,0.011,0.059,0.000,0.000,0.011,0.000
2017-10-21,0.020,0.089,0.000,0.078,0.000,0.000
2017-10-22,0.160,1.244,0.000,0.057,0.000,0.008
2017-10-23,0.020,0.166,0.000,0.001,0.000,0.000
2017-10-24,0.065,0.314,0.000,0.002,0.314,0.000
2017-10-25,0.026,0.177,0.000,0.000,0.007,0.005
2017-10-26,0.064,0.239,0.000,0.207,0.003,0.019
2017-10-27,0.526,4.057,0.000,0.009,0.634,4.057
2017-10-28,0.379,2.975,0.000,0.006,2.975,0.079
2017-10-29,0.115,0.652,0.000,0.005,0.052,0.478
2017-10-30,0.079,0.364,0.000,0.344,0.000,0.048
2017-10-31,0.326,1.783,0.000,1.000,0.009,0.251
2017-11-01,0.223,2.108,0.000,0.021,2.108,0.060
2017-11-02,0.102,0.752,0.000,0.016,0.752,0.060
2017-11-03,0.054,0.208,0.000,0.020,0.032,0.016
2017-11-04,0.029,0.180,0.000,0.008,0.077,0.002
2017-11-05,0.304,1.960,0.000,0.001,0.903,0.004
2017-11-06,0.864,3.397,0.000,0.000,0.524,2.614
2017-11-07,0.514,3.291,0.000,0.307,0.210,3.291
2017-11-08,0.466,3.809,0.000,0.006,0.004,0.505
2017-11-09,0.419,3.198,0.000,0.310,0.000,0.084
2017-11-10,0.291,2.003,0.000,0.005,0.073,0.015
2017-11-11,0.242,1.125,0.000,0.045,0.240,0.036
2017-11-12,0.378,3.025,0.000,0.256,0.099,0.071
2017-11-13,0.806,5.383,0.000,0.030,0.002,0.084
2017-11-14,0.222,0.878,0.000,0.000,0.049,0.336
2017-11-15,0.574,3.350,0.000,0.038,0.506,0.382
2017-11-16,0.293,1.430,0.000,0.022,0.214,0.007
2017-11-17,0.049,0.274,0.000,0.015,0.274,0.000
2017-11-18,0.025,0.067,0.000,0.040,0.012,0.015
2017-11-19,0.035,0.155,0.001,0.001,0.051,0.003
2017-11-20,0.287,1.954,0.000,0.000,1.954,0.044
2017-11-21,0.201,0.842,0.000,0.000,0.842,0.758
2017-11-22,0.112,0.684,0.000,0.107,0.063,0.268
2017-11-23,0.146,0.599,0.000,0.199,0.335,0.599
2017-11-24,0.388,2.691,0.000,0.110,2.691,1.051
2017-11-25,0.494,1.568,0.000,0.352,0.853,0.273
2017-11-26,0.585,2.289,0.000,0.108,0.534,0.092
2017-11-27,0.781,3.070,0.000,1.598,1.323,0.880
2017-11-28,2.055,14.365,0.000,14.365,6.260,1.062
2017-11-29,1.152,4.059,0.000,4.059,3.817,3.090
2017-11-30,2.242,7.880,0.000,7.880,7.565,1.991
2017-12-01,0.716,3.340,0.000,3.340,1.348,0.530
2017-12-02,1.605,7.250,0.011,7.250,7.094,1.561
2017-12-03,0.846,5.216,0.000,5.216,1.849,0.336
2017-12-04,0.608,1.944,0.000,1.789,0.601,1.944
2017-12-05,0.481,1.426,0.002,1.426,1.330,0.712
2017-12-06,0.561,2.729,0.001,0.048,0.184,0.358
2017-12-07,1.147,6.110,0.001,1.703,0.498,0.123
2017-12-08,1.465,5.246,0.003,0.453,2.589,0.014
2017-12-09,1.808,8.380,0.004,0.586,4.715,0.600
2017-12-10,2.566,10.015,0.002,1.124,2.519,0.804
2017-12-11,1.450,3.903,0.259,1.104,0.627,2.422
2017-12-12,2.112,7.739,0.026,0.026,2.362,1.083
2017-12-13,1.249,3.110,0.114,1.105,0.955,0.781
2017-12-14,2.320,9.126,0.028,1.419,1.576,0.655
2017-12-15,2.647,12.863,0.000,1.125,1.174,0.192
2017-12-16,0.995,2.700,0.000,2.455,2.700,0.460
2017-12-17,0.955,2.724,0.000,2.724,2.590,0.401
2017-12-18,1.255,3.340,0.000,2.732,1.812,3.340
2017-12-19,3.396,13.866,0.006,3.533,13.866,4.190
2017-12-20,1.966,8.978,0.002,0.409,1.564,5.601
2017-12-21,4.115,12.230,0.044,12.230,7.178,1.405
2017-12-22,2.101,7.324,0.014,7.324,1.221,0.221
2017-12-23,2.139,5.640,0.002,1.444,2.021,0.303
2017-12-24,2.481,12.520,0.000,4.370,12.520,0.046
2017-12-25,2.103,9.678,0.001,1.780,1.428,0.249
2017-12-26,2.018,6.388,0.001,0.360,2.778,2.747
2017-12-27,3.241,10.769,0.073,0.089,6.918,2.376
2017-12-28,2.051,7.168,0.031,0.066,1.900,0.470
2017-12-29,1.560,5.423,0.044,0.044,2.519,0.892
2017-12-30,3.140,9.297,0.030,8.160,8.416,0.158
2017-12-31,1.144,4.513,0.011,4.513,1.419,0.080
2018-01-01,2.180,4.342,0.018,4.342,0.018
