date,average,maximum,minimum,ref2010,ref2015,current
2017-07-11,0.037,0.168,0.000,0.000,0.000,0.001
2017-07-12,0.042,0.287,0.000,0.000,0.000,0.000
2017-07-13,0.142,1.380,0.000,0.000,0.000,1.380
2017-07-14,0.027,0.135,0.000,0.000,0.100,0.025
2017-07-15,0.085,0.880,0.000,0.000,0.002,0.880
2017-07-16,0.011,0.063,0.000,0.008,0.000,0.031
2017-07-17,0.469,5.065,0.000,0.000,0.000,0.093
2017-07-18,0.019,0.136,0.000,0.000,0.000,0.002
2017-07-19,0.234,2.466,0.000,0.001,0.000,0.083
2017-07-20,0.142,1.473,0.000,0.002,0.000,0.024
2017-07-21,0.129,0.925,0.000,0.003,0.038,0.000
2017-07-22,0.218,2.076,0.000,0.000,0.001,0.000
2017-07-23,0.101,1.053,0.000,0.000,0.000,0.001
2017-07-24,0.009,0.041,0.000,0.000,0.000,0.022
2017-07-25,0.270,2.957,0.000,0.000,0.000,0.006
2017-07-26,0.084,0.356,0.000,0.000,0.000,0.232
2017-07-27,0.030,0.309,0.000,0.000,0.000,0.004
2017-07-28,0.086,0.886,0.000,0.052,0.000,0.008
2017-07-29,0.018,0.084,0.000,0.084,0.001,0.000
2017-07-30,0.614,4.879,0.000,0.630,0.000,0.000
2017-07-31,0.292,2.957,0.000,0.011,0.000,0.000
2017-08-01,0.055,0.356,0.000,0.000,0.356,0.000
2017-08-02,0.081,0.858,0.000,0.000,0.858,0.000
2017-08-03,0.073,0.719,0.000,0.000,0.064,0.000
2017-08-04,0.021,0.182,0.000,0.000,0.182,0.000
2017-08-05,0.058,0.311,0.000,0.000,0.286,0.041
2017-08-06,0.069,0.664,0.000,0.000,0.070,0.001
2017-08-07,0.031,0.251,0.000,0.000,0.009,0.000
2017-08-08,0.006,0.059,0.000,0.000,0.000,0.000
2017-08-09,0.021,0.167,0.000,0.000,0.000,0.000
2017-08-10,0.002,0.015,0.000,0.000,0.000,0.002
2017-08-11,0.008,0.056,0.000,0.000,0.000,0.000
2017-08-12,0.013,0.133,0.000,0.133,0.000,0.000
2017-08-13,0.005,0.039,0.000,0.012,0.000,0.000
2017-08-14,0.002,0.017,0.000,0.000,0.000,0.017
2017-08-15,0.077,0.741,0.000,0.001,0.000,0.000
2017-08-16,0.091,0.968,0.000,0.000,0.000,0.000
2017-08-17,0.019,0.109,0.000,0.002,0.109,0.000
2017-08-18,0.056,0.591,0.000,0.000,0.591,0.000
2017-08-19,0.008,0.065,0.000,0.000,0.010,0.065
2017-08-20,0.153,1.680,0.000,0.000,0.000,1.680
2017-08-21,0.008,0.032,0.000,0.000,0.013,0.030
2017-08-22,0.012,0.121,0.000,0.000,0.000,0.000
2017-08-23,0.017,0.188,0.000,0.000,0.188,0.000
2017-08-24,0.002,0.013,0.000,0.000,0.003,0.000
2017-08-25,0.138,1.296,0.000,0.000,0.000,0.000
2017-08-26,0.035,0.301,0.000,0.000,0.028,0.000
2017-08-27,0.004,0.022,0.000,0.000,0.022,0.000
2017-08-28,0.035,0.370,0.000,0.000,0.004,0.004
2017-08-29,0.006,0.045,0.000,0.045,0.000,0.000
2017-08-30,0.000,0.001,0.000,0.001,0.000,0.000
2017-08-31,0.006,0.059,0.000,0.000,0.059,0.000
2017-09-01,0.000,0.001,0.000,0.000,0.001,0.000
2017-09-02,0.000,0.001,0.000,0.000,0.000,0.001
2017-09-03,0.000,0.004,0.000,0.000,0.000,0.000
2017-09-04,0.082,0.905,0.000,0.905,0.000,0.000
2017-09-05,0.005,0.036,0.000,0.016,0.000,0.000
2017-09-06,0.448,3.426,0.000,0.000,0.000,0.000
2017-09-07,0.020,0.136,0.000,0.000,0.000,0.000
2017-09-08,0.115,1.251,0.000,0.000,0.000,0.000
2017-09-09,0.005,0.027,0.000,0.027,0.000,0.000
2017-09-10,0.363,3.991,0.000,0.001,0.000,0.000
2017-09-11,0.072,0.407,0.000,0.192,0.000,0.000
2017-09-12,0.031,0.335,0.000,0.004,0.000,0.000
2017-09-13,0.028,0.300,0.000,0.000,0.000,0.000
2017-09-14,1.036,6.915,0.000,0.000,0.000,0.002
2017-09-15,0.190,1.335,0.000,0.000,0.000,0.000
2017-09-16,0.018,0.110,0.000,0.004,0.000,0.000
2017-09-17,0.007,0.071,0.000,0.000,0.000,0.000
2017-09-18,0.095,0.703,0.000,0.030,0.703,0.000
2017-09-19,0.002,0.012,0.000,0.001,0.012,0.000
2017-09-20,0.005,0.020,0.000,0.000,0.013,0.000
2017-09-21,0.001,0.007,0.000,0.007,0.000,0.000
2017-09-22,0.027,0.256,0.000,0.256,0.000,0.000
2017-09-23,0.024,0.149,0.000,0.028,0.000,0.000
2017-09-24,0.006,0.052,0.000,0.000,0.000,0.000
2017-09-25,0.076,0.792,0.000,0.000,0.000,0.000
2017-09-26,0.040,0.408,0.000,0.000,0.000,0.000
2017-09-27,0.057,0.583,0.000,0.000,0.000,0.000
2017-09-28,0.273,0.802,0.000,0.000,0.013,0.382
2017-09-29,0.909,3.445,0.000,0.286,0.031,0.212
2017-09-30,0.418,2.348,0.000,0.009,0.007,0.111
2017-10-01,0.256,2.632,0.000,0.005,0.002,0.002
2017-10-02,0.480,4.550,0.000,0.000,0.393,0.000
2017-10-03,1.125,6.594,0.000,0.000,6.594,0.000
2017-10-04,0.906,4.942,0.000,0.000,4.647,0.000
2017-10-05,0.342,3.177,0.000,0.000,3.177,0.040
2017-10-06,0.139,0.663,0.000,0.000,0.663,0.001
2017-10-07,0.256,1.562,0.000,0.000,0.011,0.774
2017-10-08,0.199,2.126,0.000,0.000,0.000,0.017
2017-10-09,0.232,1.917,0.000,0.000,0.000,0.000
2017-10-10,0.084,0.849,0.000,0.006,0.000,0.000
2017-10-11,0.753,5.638,0.000,2.483,0.121,0.001
2017-10-12,0.714,7.382,0.000,7.382,0.002,0.195
2017-10-13,0.326,2.666,0.000,2.666,0.820,0.003
2017-10-14,0.225,2.019,0.000,2.019,0.021,0.000
2017-10-15,0.381,3.192,0.000,3.192,0.000,0.000
2017-10-16,0.378,1.738,0.000,0.553,0.252,0.000
2017-10-17,0.559,2.368,0.000,0.098,2.210,0.001
2017-10-18,0.649,5.698,0.000,0.016,1.307,0.000
2017-10-19,1.254,13.030,0.000,0.000,0.529,0.000
2017-10-20,1.462,11.842,0.000,0.013,0.010,0.000
2017-10-21,0.880,4.598,0.000,0.000,0.066,0.000
2017-10-22,0.270,2.219,0.000,0.000,0.023,0.178
2017-10-23,0.037,0.350,0.000,0.000,0.350,0.004
2017-10-24,0.113,1.235,0.000,0.000,0.006,0.000
2017-10-25,0.521,3.197,0.000,0.000,0.000,0.001
2017-10-26,0.330,2.836,0.000,0.000,0.000,0.000
2017-10-27,1.448,13.967,0.001,0.159,0.016,0.001
2017-10-28,0.705,3.087,0.000,3.087,1.919,0.000
2017-10-29,0.453,3.210,0.000,1.051,0.142,0.000
2017-10-30,1.219,7.838,0.000,0.036,0.002,0.067
2017-10-31,1.229,7.541,0.000,0.737,0.139,0.468
2017-11-01,0.447,1.989,0.000,0.558,0.597,0.026
2017-11-02,0.696,4.057,0.000,0.013,0.023,1.386
2017-11-03,0.186,1.377,0.000,0.000,0.000,0.024
2017-11-04,0.115,0.651,0.000,0.000,0.651,0.000
2017-11-05,0.182,1.108,0.000,0.000,0.334,0.285
2017-11-06,4.660,12.309,0.000,0.000,9.902,7.223
2017-11-07,2.296,17.926,0.001,0.001,0.577,0.128
2017-11-08,0.221,0.605,0.002,0.485,0.009,0.167
2017-11-09,1.136,5.146,0.000,0.009,0.272,2.957
2017-11-10,1.385,4.184,0.000,0.014,2.058,2.535
2017-11-11,0.733,5.955,0.000,0.001,0.224,0.044
2017-11-12,0.080,0.537,0.000,0.000,0.537,0.005
2017-11-13,1.307,5.754,0.000,0.441,2.502,5.754
2017-11-14,1.123,9.009,0.000,0.008,0.671,9.009
2017-11-15,2.103,9.061,0.007,0.015,2.361,1.806
2017-11-16,2.227,15.463,0.001,0.001,0.936,6.809
2017-11-17,1.072,4.524,0.000,0.058,2.282,3.420
2017-11-18,0.768,5.429,0.000,0.006,1.303,0.116
2017-11-19,1.225,7.198,0.000,0.000,7.198,0.752
2017-11-20,2.454,22.490,0.000,0.000,0.268,0.969
2017-11-21,1.894,16.839,0.000,0.254,0.004,1.699
2017-11-22,1.579,9.545,0.000,0.126,0.000,0.055
2017-11-23,1.855,4.911,0.000,3.348,0.767,0.575
2017-11-24,1.563,5.909,0.000,2.795,1.052,0.709
2017-11-25,2.329,13.815,0.005,0.489,0.493,1.312
2017-11-26,0.877,4.043,0.000,0.031,2.360,0.042
2017-11-27,0.193,0.677,0.000,0.000,0.677,0.000
2017-11-28,2.426,11.019,0.000,0.007,0.011,0.000
2017-11-29,0.949,7.188,0.000,0.000,0.000,0.005
2017-11-30,2.127,10.422,0.000,0.000,0.000,0.000
2017-12-01,0.539,3.173,0.000,0.000,0.000,0.000
2017-12-02,1.258,7.035,0.000,0.003,0.000,0.000
2017-12-03,1.329,10.612,0.000,0.021,0.000,0.000
2017-12-04,1.889,6.683,0.000,2.013,0.000,0.000
2017-12-05,2.605,8.857,0.000,0.529,7.125,0.080
2017-12-06,1.727,6.487,0.000,0.350,0.582,0.059
2017-12-07,2.538,12.654,0.000,0.253,0.008,0.708
2017-12-08,0.999,6.357,0.000,0.023,0.000,1.098
2017-12-09,0.886,3.478,0.000,3.130,0.000,0.051
2017-12-10,2.607,24.225,0.000,24.225,0.000,0.001
2017-12-11,3.502,18.754,0.007,10.974,18.754,0.810
2017-12-12,3.888,14.064,0.002,14.064,4.163,3.854
2017-12-13,1.148,2.713,0.054,2.678,0.197,0.665
2017-12-14,1.164,5.335,0.002,0.829,0.002,1.553
2017-12-15,2.736,20.915,0.001,0.212,0.062,0.211
2017-12-16,1.413,8.679,0.000,0.086,0.008,0.117
2017-12-17,1.764,5.266,0.033,0.391,0.208,5.127
2017-12-18,2.090,12.753,0.000,0.117,0.380,12.753
2017-12-19,3.471,15.068,0.000,0.002,0.654,6.764
2017-12-20,0.690,2.586,0.000,0.002,0.213,1.898
2017-12-21,2.806,17.883,0.000,0.000,3.351,0.033
2017-12-22,0.605,3.013,0.000,0.000,0.199,0.538
2017-12-23,0.287,1.614,0.000,0.000,0.024,0.704
2017-12-24,0.403,2.095,0.000,0.000,0.055,1.547
2017-12-25,1.736,6.109,0.130,0.237,0.325,3.496
2017-12-26,4.032,14.265,0.052,6.704,0.102,14.265
2017-12-27,3.283,13.160,0.063,2.474,0.544,10.914
2017-12-28,1.630,5.181,0.004,0.052,0.081,4.783
2017-12-29,4.059,19.685,0.024,2.398,0.481,2.013
2017-12-30,1.527,5.285,0.018,4.169,0.513,1.420
2017-12-31,0.671,2.275,0.006,1.116,1.115,2.275
2018-01-01,2.021,4.022,0.020,0.020,4.022
